,left_side,right_side,similairity
3286,ch products,elk products,0.5634210695585408
3287,ch products,mier products,0.5572561032383853
3288,ch products,pelican products,0.5105057020498971
3289,ch products,safco products,0.5049400289402554
3290,ch products,midlite products,0.5003086602925129
3292,ciclon semiconductor,on semiconductor,0.7384920018180668
3293,ciclon semiconductor,ami semiconductor / on semiconductor,0.6285591404306456
3294,ciclon semiconductor,union semiconductor,0.625891322351635
3295,ciclon semiconductor,sanyo semiconductor / on semiconductor,0.6106100676948726
3296,ciclon semiconductor,catalyst semiconductor / on semiconductor,0.5870208567538931
3297,ciclon semiconductor,pulsecore semiconductor / on semiconductor,0.581966983823882
3298,ciclon semiconductor,ween semiconductor,0.5718829632337465
3299,ciclon semiconductor,pulsecore semiconductor (on semiconductor),0.5631078709392583
3300,ciclon semiconductor,ween semiconductors,0.5535036189265307
3301,ciclon semiconductor,sensitron semiconductor,0.5519457033161796
3302,ciclon semiconductor,qp semiconductor,0.5358390322468234
3303,ciclon semiconductor,d3 semiconductor,0.526210080313329
3304,ciclon semiconductor,semicoa semiconductors,0.5254955528847337
3305,ciclon semiconductor,cmd / on semiconductor,0.5218683619702098
3306,ciclon semiconductor,asi semiconductor,0.518637768637737
3307,ciclon semiconductor,eic semiconductor,0.5177204280662846
3308,ciclon semiconductor,lapis semiconductor / rohm semiconductor,0.5132487708319247
3309,ciclon semiconductor,torex semiconductor,0.512332909283301
3310,ciclon semiconductor,micrel semiconductor,0.5103244904243615
3311,ciclon semiconductor,taiwan semiconductor,0.5027446317075961
3312,ciclon semiconductor,teridian semiconductor,0.5027231586167253
3314,cicoil,coil,0.7095736268785366
3315,cicoil,v-coil,0.5318624040933149
3319,cii - te connectivity,te connectivity,0.7094073555545068
3320,cii - te connectivity,te connectivity's cii,0.6193755864103172
3321,cii - te connectivity,elcon - te connectivity,0.6191464369909968
3322,cii - te connectivity,hts - te connectivity,0.6182693634896074
3323,cii - te connectivity,amp - te connectivity,0.617973106021364
3324,cii - te connectivity,cgs - te connectivity,0.6100312696954581
3325,cii - te connectivity,citec - te connectivity,0.6039957231480811
3326,cii - te connectivity,citec / te connectivity,0.6039957231480811
3327,cii - te connectivity,aet - te connectivity,0.6007803295875456
3328,cii - te connectivity,ma-com - te connectivity,0.5916632813384459
3329,cii - te connectivity,amp connectors / te connectivity,0.5868167853878599
3330,cii - te connectivity,oeg - te connectivity,0.5854160030138519
3331,cii - te connectivity,oeg / te connectivity,0.5854160030138519
3332,cii - te connectivity,elcon connectors / te connectivity,0.585171321006868
3333,cii - te connectivity,corcom - te connectivity,0.5749136537738737
3334,cii - te connectivity,corcom / te connectivity,0.5749136537738737
3335,cii - te connectivity,quad - te connectivity,0.5743470641432488
3336,cii - te connectivity,simel - te connectivity,0.5664997437344725
3337,cii - te connectivity,axicom - te connectivity,0.5623726704133661
3338,cii - te connectivity,axicom / te connectivity,0.5623726704133661
3339,cii - te connectivity,amtronics - te connectivity,0.5617601722954908
3340,cii - te connectivity,nanonics - te connectivity,0.5493945074390936
3341,cii - te connectivity,neohm - te connectivity,0.5461662958471046
3342,cii - te connectivity,augat - te connectivity,0.5377292014849933
3343,cii - te connectivity,crompton - te connectivity,0.5353678168736278
3344,cii - te connectivity,deutsch connectors / te connectivity,0.5328259983251618
3345,cii - te connectivity,agastat - te connectivity,0.5298203575936002
3346,cii - te connectivity,agastat / te connectivity,0.5298203575936002
3347,cii - te connectivity,hartman - te connectivity,0.5291111655964998
3348,cii - te connectivity,midtex - te connectivity,0.5264726062481768
3349,cii - te connectivity,te connectivity amp connectors,0.5212962196254687
3350,cii - te connectivity,raychem / te connectivity,0.5132199145607017
3351,cii - te connectivity,raychem - te connectivity,0.5132199145607017
3352,cii - te connectivity,buchanan - te connectivity,0.512500576221027
3353,cii - te connectivity,buchanan / te connectivity,0.512500576221027
3354,cii - te connectivity,polamco / te connectivity,0.5052411212154957
3355,cii - te connectivity,nevalo - te connectivity,0.5052057504458043
3356,cii - te connectivity,powersystems - te connectivity,0.5048663556181141
3357,cii - te connectivity,q-cee's / te connectivity,0.5030074837406159
3358,cii - te connectivity,schrack - te connectivity,0.502694808738595
3359,cii - te connectivity,kilovac / te connectivity,0.5018768769149871
3360,cii - te connectivity,kilovac - te connectivity,0.5018768769149871
3363,cii / te connectivity,te connectivity,0.7094073555545068
3364,cii / te connectivity,te connectivity's cii,0.6193755864103172
3365,cii / te connectivity,elcon - te connectivity,0.6191464369909968
3366,cii / te connectivity,hts - te connectivity,0.6182693634896074
3367,cii / te connectivity,amp - te connectivity,0.617973106021364
3368,cii / te connectivity,cgs - te connectivity,0.6100312696954581
3369,cii / te connectivity,citec - te connectivity,0.6039957231480811
3370,cii / te connectivity,citec / te connectivity,0.6039957231480811
3371,cii / te connectivity,aet - te connectivity,0.6007803295875456
3372,cii / te connectivity,ma-com - te connectivity,0.5916632813384459
3373,cii / te connectivity,amp connectors / te connectivity,0.5868167853878599
3374,cii / te connectivity,oeg - te connectivity,0.5854160030138519
3375,cii / te connectivity,oeg / te connectivity,0.5854160030138519
3376,cii / te connectivity,elcon connectors / te connectivity,0.585171321006868
3377,cii / te connectivity,corcom - te connectivity,0.5749136537738737
3378,cii / te connectivity,corcom / te connectivity,0.5749136537738737
3379,cii / te connectivity,quad - te connectivity,0.5743470641432488
3380,cii / te connectivity,simel - te connectivity,0.5664997437344725
3381,cii / te connectivity,axicom - te connectivity,0.5623726704133661
3382,cii / te connectivity,axicom / te connectivity,0.5623726704133661
3383,cii / te connectivity,amtronics - te connectivity,0.5617601722954908
3384,cii / te connectivity,nanonics - te connectivity,0.5493945074390936
3385,cii / te connectivity,neohm - te connectivity,0.5461662958471046
3386,cii / te connectivity,augat - te connectivity,0.5377292014849933
3387,cii / te connectivity,crompton - te connectivity,0.5353678168736278
3388,cii / te connectivity,deutsch connectors / te connectivity,0.5328259983251618
3389,cii / te connectivity,agastat - te connectivity,0.5298203575936002
3390,cii / te connectivity,agastat / te connectivity,0.5298203575936002
3391,cii / te connectivity,hartman - te connectivity,0.5291111655964998
3392,cii / te connectivity,midtex - te connectivity,0.5264726062481768
3393,cii / te connectivity,te connectivity amp connectors,0.5212962196254687
3394,cii / te connectivity,raychem / te connectivity,0.5132199145607017
3395,cii / te connectivity,raychem - te connectivity,0.5132199145607017
3396,cii / te connectivity,buchanan - te connectivity,0.512500576221027
3397,cii / te connectivity,buchanan / te connectivity,0.512500576221027
3398,cii / te connectivity,polamco / te connectivity,0.5052411212154957
3399,cii / te connectivity,nevalo - te connectivity,0.5052057504458043
3400,cii / te connectivity,powersystems - te connectivity,0.5048663556181141
3401,cii / te connectivity,q-cee's / te connectivity,0.5030074837406159
3402,cii / te connectivity,schrack - te connectivity,0.502694808738595
3403,cii / te connectivity,kilovac / te connectivity,0.5018768769149871
3404,cii / te connectivity,kilovac - te connectivity,0.5018768769149871
3407,cinch connectivity solutions,vitelec / cinch connectivity solutions,0.8479724272036122
3408,cinch connectivity solutions,stratos / cinch connectivity solutions,0.8099957156674576
3409,cinch connectivity solutions,johnson / cinch connectivity solutions,0.7897386442972857
3410,cinch connectivity solutions,trompeter / cinch connectivity solutions,0.7833101212319785
3411,cinch connectivity solutions,semflex / cinch connectivity solutions,0.781276663733615
3412,cinch connectivity solutions,emerson connectivity solutions,0.6934309229863213
3413,cinch connectivity solutions,aim-cambridge / cinch connectivity solutions,0.6812413941310991
3414,cinch connectivity solutions,midwest microwave / cinch connectivity solutions,0.6642282455980647
3415,cinch connectivity solutions,sensor solutions - te connectivity,0.5724353907899862
3416,cinch connectivity solutions,johnson - cinch connectivity,0.5413864804081245
3417,cinch connectivity solutions,trompeter - cinch connectivity,0.5354992985184737
3418,cinch connectivity solutions,te connectivity,0.5043166300714497
3424,circuit assembly,electronic assembly,0.591985518084475
3426,circuitco,circuitworks,0.5757728867805163
3427,circuitco,mini-circuits,0.5709655065507411
3428,circuitco,tiny circuits,0.5377547828613032
3429,circuitco,tinycircuits,0.5215778462214475
3430,circuitco,jabil circuit,0.5114936445252015
3432,circuitworks,circuitco,0.5757728867805163
3435,cirronet / rfm,cirronet / rfm (murata power solutions),0.588163787278384
3437,cirronet / rfm (murata power solutions),murata power solutions,0.649693485913343
3438,cirronet / rfm (murata power solutions),c&d technologies (murata power solutions),0.5975048808222189
3439,cirronet / rfm (murata power solutions),cirronet / rfm,0.588163787278384
3441,cirrus logic,wolfson / cirrus logic,0.7228250343638051
3445,cit,citronic,0.577092930910484
3448,citec - te connectivity,te connectivity,0.7343763551533161
3449,citec - te connectivity,elcon - te connectivity,0.6409385244507451
3450,citec - te connectivity,hts - te connectivity,0.640030580607044
3451,citec - te connectivity,amp - te connectivity,0.6397238957693243
3452,citec - te connectivity,cgs - te connectivity,0.6315025307544603
3453,citec - te connectivity,aet - te connectivity,0.6219259854522478
3454,citec - te connectivity,ma-com - te connectivity,0.6124880445985089
3455,citec - te connectivity,kilovac / te connectivity,0.6090578779219975
3456,citec - te connectivity,kilovac - te connectivity,0.6090578779219975
3457,citec - te connectivity,amp connectors / te connectivity,0.6074709666057461
3458,citec - te connectivity,oeg / te connectivity,0.6060208809164271
3459,citec - te connectivity,oeg - te connectivity,0.6060208809164271
3460,citec - te connectivity,elcon connectors / te connectivity,0.6057675868406704
3461,citec - te connectivity,cii - te connectivity,0.6039957231480811
3462,citec - te connectivity,cii / te connectivity,0.6039957231480811
3463,citec - te connectivity,corcom - te connectivity,0.5951488806544992
3464,citec - te connectivity,corcom / te connectivity,0.5951488806544992
3465,citec - te connectivity,quad - te connectivity,0.5945623487775061
3466,citec - te connectivity,simel - te connectivity,0.5864388263550288
3467,citec - te connectivity,axicom - te connectivity,0.5821664924987839
3468,citec - te connectivity,axicom / te connectivity,0.5821664924987839
3469,citec - te connectivity,amtronics - te connectivity,0.5815324362942329
3470,citec - te connectivity,nanonics - te connectivity,0.5687315373252756
3471,citec - te connectivity,neohm - te connectivity,0.5653897024203705
3472,citec - te connectivity,augat - te connectivity,0.5566556477799464
3473,citec - te connectivity,crompton - te connectivity,0.5542111495513449
3474,citec - te connectivity,deutsch connectors / te connectivity,0.5515798666551808
3475,citec - te connectivity,agastat / te connectivity,0.5484684364337968
3476,citec - te connectivity,agastat - te connectivity,0.5484684364337968
3477,citec - te connectivity,hartman - te connectivity,0.5477342830170655
3478,citec - te connectivity,midtex - te connectivity,0.5450028543366249
3479,citec - te connectivity,te connectivity amp connectors,0.5396442745149124
3480,citec - te connectivity,raychem - te connectivity,0.5312837078670886
3481,citec - te connectivity,raychem / te connectivity,0.5312837078670886
3482,citec - te connectivity,buchanan / te connectivity,0.5305390509871223
3483,citec - te connectivity,buchanan - te connectivity,0.5305390509871223
3484,citec - te connectivity,polamco / te connectivity,0.5230240850572944
3485,citec - te connectivity,nevalo - te connectivity,0.5229874693431752
3486,citec - te connectivity,powersystems - te connectivity,0.5226361288410428
3487,citec - te connectivity,q-cee's / te connectivity,0.5207118302791435
3488,citec - te connectivity,schrack - te connectivity,0.5203881500599666
3489,citec - te connectivity,te connectivity's elcon connectors,0.5168350215954175
